"N_PLANO","COD_CURSO","COD_ESCOLA","N_DISCIPLINA","DISCIPLINA","ANO","SEMESTRE"
514,9056,3043,1204,"Matemática Financeira",1,2
514,9056,3043,1205,"Psicossociologia das Organizações",1,2
514,9056,3043,2101,"Contabilidade de Gestão I",2,1
514,9056,3043,2102,"Contabilidade Financeira III",2,1
514,9056,3043,2103,"Direito Empresarial II",2,1
514,9056,3043,2104,"Estatística",2,1
514,9056,3043,2105,"Gestão Financeira",2,1
514,9056,3043,2201,"Análise de Investimentos",2,2
514,9056,3043,2202,"Auditoria I",2,2
514,9056,3043,2203,"Contabilidade de Gestão II",2,2
514,9056,3043,2204,"Contabilidade Financeira IV",2,2
514,9056,3043,2205,"Fiscalidade I",2,2
514,9056,3043,3101,"Auditoria II",3,1
514,9056,3043,3102,"Contabilidade de Gestão III",3,1
514,9056,3043,3103,"Contabilidade Financeira V",3,1
514,9056,3043,3104,"Contabilidade Pública",3,1
514,9056,3043,3105,"Fiscalidade II",3,1
514,9056,3043,3201,"Fiscalidade III",3,2
514,9056,3043,3202,"Marketing e Estratégia",3,2
514,9056,3043,3203,"Projeto",3,2
515,6395,3043,1101,"Complementos de Contabilidade Financeira",1,1
515,6395,3043,1102,"Complementos de Finanças Empresariais",1,1
515,6395,3043,1103,"Mercados e Instrumentos Financeiros",1,1
515,6395,3043,1104,"Metodologias de Investigação e de Elaboração de Trabalhos",1,1
515,6395,3043,1105,"Optativa I",1,1
515,6395,3043,1201,"Avaliação de Empresas e de Negócios",1,2
515,6395,3043,1202,"Contabilidade de Grupos Económicos",1,2
515,6395,3043,1203,"Novas Tendências de Contabilidade de Gestão",1,2
515,6395,3043,1204,"Optativa II",1,2
515,6395,3043,1205,"Tópicos Avançados de Fiscalidade",1,2
515,6395,3043,2001,"Trabalho de Projeto/Estágio/Dissertação",2,0
516,5009,3043,1101,"Complementos de Gestão",1,1
516,5009,3043,1102,"Comportamento Organizacional",1,1
516,5009,3043,1103,"Economia e Finanças Empresariais",1,1
516,5009,3043,1104,"Instrumentos de Gestão",1,1
516,5009,3043,1105,"Tratamento e Análise de Dados",1,1
516,5009,3043,1201,"Complementos de Gestão de Recursos Humanos",1,2
516,5009,3043,1202,"Gestão da Inovação e Empreendedorismo",1,2
516,5009,3043,1203,"Gestão da Qualidade",1,2
516,5009,3043,1204,"Gestão Estratégica e Marketing",1,2
516,5009,3043,1205,"Optativa",1,2
516,5009,3043,2101,"Trabalho de Projeto/Estágio/Dissertação",2,1
517,5009,3043,1101,"Complementos de Gestão",1,1
517,5009,3043,1102,"Comportamento Organizacional",1,1
517,5009,3043,1103,"Economia e Finanças Empresariais",1,1
517,5009,3043,1104,"Instrumentos de Gestão",1,1
517,5009,3043,1105,"Tratamento e Análise de Dados",1,1
517,5009,3043,1201,"Economia da Saúde",1,2
517,5009,3043,1202,"Gestão e Logística das Unidades de Saúde",1,2
517,5009,3043,1203,"Optativa",1,2
546,9993,3042,1101,"Conceção e Produção de Materiais Didáticos para o Ensino do Inglês no 1.º ciclo",1,1
546,9993,3042,1102,"Culturas de Expressão Inglesa",1,1
546,9993,3042,1103,"Didática do Inglês para Crianças",1,1
546,9993,3042,1104,"English C2",1,1
546,9993,3042,1105,"Literatura Infantil de Expressão Inglesa",1,1
546,9993,3042,1106,"Spoken English",1,1
547,9993,3042,1101,"Conceção e Produção de Materiais Didáticos para o Ensino do Inglês no 1.º ciclo",1,1
547,9993,3042,1102,"Didática do inglês para Crianças",1,1
547,9993,3042,1103,"English C2",1,1
547,9993,3042,1104,"Spoken English",1,1
548,9993,3042,1101,"Conceção e Produção de Materiais Didáticos para o Ensino do Inglês no 1.º ciclo",1,1
548,9993,3042,1102,"Desenvolvimento da Consciência Linguística",1,1
548,9993,3042,1103,"Desenvolvimento da Linguagem na Criança",1,1
548,9993,3042,1104,"Didática do inglês para crianças",1,1
548,9993,3042,1105,"Problemas de comunicação, leitura e escrita",1,1
548,9993,3042,1106,"Psicologia da Relação Educativa",1,1
640,4088,3043,1208,"Projeto Integrado II",1,2
640,4088,3043,2101,"Estágio III",2,1
640,4088,3043,2102,"Introdução às Redes de Dados",2,1
640,4088,3043,2103,"Programação para a Web - Cliente",2,1
640,4088,3043,2104,"Programação para a Web - Servidor",2,1
640,4088,3043,2105,"Projeto Integrado III",2,1
640,4088,3043,2106,"Publicação e Administração Web",2,1
640,4088,3043,2107,"Sistemas de Gestão de Conteúdos",2,1
640,4088,3043,2201,"Computação Móvel",2,2
640,4088,3043,2202,"Estágio IV",2,2
640,4088,3043,2203,"Internet das Coisas",2,2
640,4088,3043,2204,"Programação de Dispositivos Móveis",2,2
640,4088,3043,2205,"Programação de Serviços Web",2,2
640,4088,3043,2206,"Projeto Integrado IV",2,2
645,9500,7015,1101,"Anatomohistofisiologia I",1,1
645,9500,7015,1102,"Bioética e Deontologia",1,1
645,9500,7015,1103,"Bioquímica e Biofísica",1,1
645,9500,7015,1104,"Dietética e Nutrição",1,1
645,9500,7015,1105,"Fundamentos de Enfermagem I",1,1
645,9500,7015,1106,"Microbiologia",1,1
645,9500,7015,1107,"Psicologia do Desenvolvimento",1,1
645,9500,7015,1201,"Administração e Gestão em Saúde",1,2
645,9500,7015,1202,"Anatomohistofisiologia II",1,2
645,9500,7015,1203,"Enfermagem Gerontológica e Geriátrica",1,2
645,9500,7015,1204,"Epidemiologia e Saúde Pública",1,2
645,9500,7015,1205,"Fundamentos de Enfermagem II",1,2
645,9500,7015,1206,"Pedagogia",1,2
645,9500,7015,1207,"Socioantropologia",1,2
645,9500,7015,2101,"Enfermagem de Emergências e Catástrofes",2,1
645,9500,7015,2102,"Enfermagem de Reabilitação",2,1
645,9500,7015,2103,"Enfermagem Médico-Cirúrgica I",2,1
645,9500,7015,2104,"Enfermagem Médico-Cirúrgica II",2,1
645,9500,7015,2105,"Enfermagem Oncológica e Cuidados Paliativos",2,1
645,9500,7015,2106,"Farmacologia e Farmacoterapia",2,1
645,9500,7015,3101,"Enfermagem Comunitária e Familiar",3,1
645,9500,7015,3102,"Enfermagem de Saúde Infantil e Pediátrica",3,1
645,9500,7015,3103,"Enfermagem de Saúde Materna e Obstétrica",3,1
645,9500,7015,3104,"Enfermagem de Saúde Mental e Psiquiátrica",3,1
645,9500,7015,3105,"Métodos e Técnicas de Investigação em Enfermagem",3,1
517,5009,3043,1204,"Política e Organização dos Sistemas de Saúde",1,2
517,5009,3043,1205,"Qualidade em Unidades de Saúde",1,2
517,5009,3043,2101,"Trabalho de Projeto/Estágio/Dissertação",2,1
518,5009,3043,1101,"Complementos de Gestão",1,1
518,5009,3043,1102,"Comportamento Organizacional",1,1
518,5009,3043,1103,"Economia e Finanças Empresariais",1,1
518,5009,3043,1104,"Instrumentos de Gestão",1,1
518,5009,3043,1105,"Tratamento e Análise de Dados",1,1
518,5009,3043,1201,"Auditoria Pública",1,2
518,5009,3043,1202,"Contabilidade e Finanças Públicas Avançadas",1,2
518,5009,3043,1203,"Direito Administrativo",1,2
518,5009,3043,1204,"Gestão Pública",1,2
518,5009,3043,1205,"Optativa",1,2
518,5009,3043,2101,"Trabalho de Projeto/Estágio/Dissertação",2,1
526,9009,3041,1101,"Biologia",1,1
526,9009,3041,1102,"Informática e Estatística",1,1
526,9009,3041,1103,"Matemática",1,1
526,9009,3041,1104,"Mesologia",1,1
526,9009,3041,1105,"Química",1,1
526,9009,3041,1201,"Bioquímica",1,2
526,9009,3041,1202,"Botânica e Dendrologia",1,2
526,9009,3041,1203,"Física",1,2
526,9009,3041,1204,"Fisiologia e Produção de Plantas",1,2
526,9009,3041,1205,"Microbiologia e Fertilidade do Solo",1,2
526,9009,3041,2101,"Biometria Florestal",2,1
526,9009,3041,2102,"Cartografia e Deteção Remota",2,1
526,9009,3041,2103,"Ecologia da Paisagem",2,1
648,5030,7015,1102,"Enfermagem de Saúde Materna e Obstetrícia I",1,1
648,5030,7015,1103,"Ética e Direito em Saúde Sexual e Reprodutiva",1,1
648,5030,7015,1104,"Gestão em Saúde",1,1
648,5030,7015,1105,"Metodologias de Investigação",1,1
648,5030,7015,1106,"Supervisão Clínica",1,1
648,5030,7015,1201,"Enfermagem de Saúde Materna e Obstetrícia II",1,2
648,5030,7015,1202,"Estágio de Enfermagem de Saúde Materna e Obstetrícia I",1,2
648,5030,7015,1203,"Psicossociologia da Maternidade",1,2
648,5030,7015,2001,"Dissertação/ Trabalho de Projeto/Estágio de Natureza Profissional",2,0
648,5030,7015,2002,"Estágio de Enfermagem de Saúde Materna e Obstetrícia II",2,0
656,9213,3045,1101,"Design de Comunicação",1,1
656,9213,3045,1102,"Fundamentos de Matemática",1,1
656,9213,3045,1103,"História da Arte e do Design",1,1
656,9213,3045,1104,"Introdução à Programação",1,1
656,9213,3045,1105,"Laboratório de Fotografia",1,1
656,9213,3045,1106,"Semiótica",1,1
656,9213,3045,1201,"Engenharia de Software",1,2
526,9009,3041,2104,"Hidrologia e Hidráulica",2,1
526,9009,3041,2105,"Pedologia",2,1
526,9009,3041,2201,"Ecologia e Ordenamento de Águas Interiores",2,2
526,9009,3041,2202,"Gestão da Fauna Silvestre",2,2
526,9009,3041,2203,"Gestão Empresarial e Empreendedorismo",2,2
526,9009,3041,2204,"Inventário dos Recursos Naturais",2,2
526,9009,3041,2205,"Pragas e Doenças Florestais",2,2
526,9009,3041,2206,"Sistemas de Informação Geográfica",2,2
526,9009,3041,3101,"Conservação de Recursos Naturais",3,1
526,9009,3041,3102,"Economia dos Recursos Naturais",3,1
648,5030,7015,1101,"Enfermagem Avançada",1,1
511,9016,3041,1101,"Biofísica",1,1
511,9016,3041,1102,"Biologia",1,1
511,9016,3041,1103,"Informática e Estatística",1,1
511,9016,3041,1104,"Matemática",1,1
511,9016,3041,1105,"Química",1,1
511,9016,3041,1201,"Bioquímica",1,2
511,9016,3041,1202,"Biossistemática",1,2
511,9016,3041,1203,"Fundamentos de Ciência e Tecnologia dos Alimentos",1,2
511,9016,3041,1204,"Matérias-Primas de Origem Animal",1,2
511,9016,3041,1205,"Microbiologia",1,2
511,9016,3041,2101,"Fenómenos de Transferência",2,1
511,9016,3041,2102,"Métodos Instrumentais de Análise",2,1
511,9016,3041,2103,"Microbiologia Alimentar",2,1
511,9016,3041,2104,"Operações Unitárias",2,1
511,9016,3041,2105,"Química Alimentar",2,1
511,9016,3041,2201,"Controlo de Qualidade Alimentar",2,2
511,9016,3041,2202,"Economia e Sociologia",2,2
511,9016,3041,2203,"Matérias-Primas de Origem Vegetal",2,2
511,9016,3041,2204,"Processamento e Conservação de Alimentos",2,2
511,9016,3041,2205,"Redes de Frio e Calor",2,2
511,9016,3041,3101,"Reologia Alimentar",3,1
511,9016,3041,3102,"Tecnologia da Azeitona, Azeites e Óleos Vegetais",3,1
511,9016,3041,3103,"Tecnologia da Carne e Produtos Cárneos",3,1
511,9016,3041,3104,"Tecnologia do Pescado e Derivados",3,1
511,9016,3041,3105,"Tecnologia dos Vinhos e Bebidas Alcoólicas",3,1
511,9016,3041,3201,"Embalagem, Armazenamento e Transporte",3,2
511,9016,3041,3202,"Gestão de Empresas e Empreendedorismo",3,2
511,9016,3041,3203,"Nutrição e Toxicologia",3,2
511,9016,3041,3204,"Tecnologia de Hortofrutícolas e Cereais",3,2
511,9016,3041,3205,"Tecnologia do Leite e Produtos Lácteos",3,2
550,9995,7015,1101,"Anatomofisiologia I",1,1
550,9995,7015,1102,"Bioestatística",1,2
550,9995,7015,1103,"Biologia Celular",1,1
550,9995,7015,1104,"Histologia",1,1
550,9995,7015,1105,"Introdução às Ciências Biomédicas Laboratoriais",1,1
550,9995,7015,1106,"Psicossociologia",1,1
550,9995,7015,1107,"Química Orgânica",1,1
550,9995,7015,1201,"Administração e Gestão em Saúde",1,2
550,9995,7015,1202,"Anatomofisiologia II",1,2
550,9995,7015,1203,"Biologia Molecular",1,1
550,9995,7015,1204,"Bioquímica",1,2
550,9995,7015,1205,"Epidemiologia e Saúde Pública",1,2
550,9995,7015,1206,"Higiene, Segurança e Qualidade Laboratorial",1,2
550,9995,7015,2101,"Análise de Águas e de Alimentos",2,1
550,9995,7015,2102,"Anatomia Patológica-sistemática",2,1
550,9995,7015,2103,"Bioquímica Clínico-Laboratorial I",2,1
550,9995,7015,2104,"Histotecnologia I",2,1
550,9995,7015,2105,"Parasitologia, Micologia e Virologia Clínico- Laboratorial",2,1
550,9995,7015,2106,"Patologia Clínica I",2,1
550,9995,7015,2201,"Bioquímica Clínico-Laboratorial II",2,2
550,9995,7015,2202,"Genética",2,2
550,9995,7015,2203,"Histotecnologia II",2,2
550,9995,7015,2204,"Imunologia Laboratorial",2,2
550,9995,7015,2205,"Patologia Clínica II",2,2
550,9995,7015,2206,"Tanatologia e Fetopatologia",2,2
526,9009,3041,3103,"Fogos Florestais",3,1
526,9009,3041,3104,"Mecanização e Operações Florestais",3,1
526,9009,3041,3105,"Silvicultura",3,1
526,9009,3041,3201,"Estágio Profissional",3,2
526,9009,3041,3202,"Ordenamento Biofísico",3,2
526,9009,3041,3203,"Produtos e Serviços da Floresta",3,2
526,9009,3041,3204,"Sistemas Agroflorestais",3,2
495,7197,3045,1001,"Administração de Sistemas e Serviços",1,0
495,7197,3045,1002,"Algoritmia",1,0
495,7197,3045,1003,"Arquitetura de Computadores",1,0
495,7197,3045,1004,"Bases de Dados",1,0
495,7197,3045,1005,"Comportamento Organizacional",1,0
495,7197,3045,1006,"Desenvolvimento Web",1,0
495,7197,3045,1007,"Informática",1,0
495,7197,3045,1008,"Inglês",1,0
495,7197,3045,1009,"Métodos Quantitativos",1,0
495,7197,3045,1010,"Português",1,0
495,7197,3045,1011,"Programação",1,0
495,7197,3045,1012,"Redes de Computadores",1,0
495,7197,3045,1013,"Estágio",1,0
496,7161,3043,1001,"Estágio",1,0
496,7161,3043,1002,"Cálculo Financeiro",1,0
496,7161,3043,1003,"Contabilidade de Gestão",1,0
496,7161,3043,1004,"Contabilidade Financeira",1,0
496,7161,3043,1005,"Fiscalidade",1,0
496,7161,3043,1006,"Gestão Administrativa de Recursos Humanos",1,0
496,7161,3043,1007,"Informática",1,0
496,7161,3043,1008,"Inglês",1,0
496,7161,3043,1009,"Introdução às Ciências Económicas e Empresariais",1,0
496,7161,3043,1010,"Marketing e Estratégia Empresarial",1,0
496,7161,3043,1011,"Matemática",1,0
496,7161,3043,1012,"Princípios de Finanças Empresariais",1,0
484,7318,3042,1001,"Corpo, Movimento e Voz",1,0
484,7318,3042,1002,"Audiovisuais e Produção dos Media",1,0
484,7318,3042,1003,"Empreendedorismo e Gestão de Projetos",1,0
484,7318,3042,1004,"Estágio",1,0
484,7318,3042,1005,"História e Teoria das Artes do Espetáculo",1,0
484,7318,3042,1006,"Interpretação e Criação",1,0
484,7318,3042,1007,"Laboratório de Música",1,0
484,7318,3042,1008,"Língua e Cultura Portuguesa",1,0
484,7318,3042,1009,"Produção do Espetáculo",1,0
484,7318,3042,1010,"Produção em Eventos Culturais",1,0
484,7318,3042,1011,"Projeto Musical",1,0
484,7318,3042,1012,"Psicologia das Relações Interpessoais",1,0
480,7119,3043,1001,"Ambiente",1,0
480,7119,3043,1002,"Desenho Técnico",1,0
480,7119,3043,1003,"Eletrónica Industrial",1,0
480,7119,3043,1004,"Eletrotecnia",1,0
480,7119,3043,1005,"Equipamentos Térmicos",1,0
480,7119,3043,1006,"Estágio",1,0
527,5039,7015,1101,"Comunicação e Relação de Ajuda",1,1
527,5039,7015,1102,"Enfermagem de Família: dos referenciais à Prática",1,1
527,5039,7015,1103,"Ética e Direito em Saúde",1,1
527,5039,7015,1104,"Gestão em Saúde",1,1
527,5039,7015,1105,"Metodologias de Investigação em Enfermagem",1,1
527,5039,7015,1106,"Supervisão Clinica",1,1
527,5039,7015,1201,"A Família como Unidade de Cuidados",1,2
527,5039,7015,1202,"Estágio",1,2
527,5039,7015,1203,"Intervenção Sistémica na Família",1,2
527,5039,7015,1204,"Modelos e Teorias de Avaliação Familiar",1,2
527,5039,7015,1205,"Seminário",1,2
527,5039,7015,1206,"Transições Familiares",1,2
527,5039,7015,2101,"Dissertação/Trabalho de Projeto/Estágio de Natureza",2,1
550,9995,7015,3101,"Ciências Forenses Aplicadas",3,1
550,9995,7015,3102,"Citopatologia I",3,1
550,9995,7015,3103,"Hematologia Clínico-Laboratorial I",3,1
550,9995,7015,3104,"Investigação em Ciências Biomédicas Laboratoriais I",3,1
550,9995,7015,3105,"Métodos Cito-Histoquímicos",3,1
550,9995,7015,3106,"Microbiologia Clínico-Laboratorial I",3,1
550,9995,7015,3201,"Ciências Transfusionais e Transplantes",3,2
550,9995,7015,3202,"Citopatologia II",3,2
550,9995,7015,3203,"Hematologia Clínico-Laboratorial II",3,2
550,9995,7015,3204,"Imunohistoquímica e Patologia Molecular",3,2
550,9995,7015,3205,"Investigação em Ciências Biomédicas Laboratoriais II",3,2
550,9995,7015,3206,"Microbiologia Clínico-Laboratorial II",3,2
550,9995,7015,4101,"Estágio em Ciências Biomédicas Laboratoriais I",4,1
550,9995,7015,4201,"Estágio em Ciências Biomédicas Laboratoriais II",4,2
633,9147,3043,1101,"Contabilidade Financeira I",1,1
633,9147,3043,1102,"Introdução à Gestão",1,1
633,9147,3043,1103,"Matemática I",1,1
633,9147,3043,1104,"Microeconomia",1,1
633,9147,3043,1105,"Sistemas de Informação para a Gestão",1,1
633,9147,3043,1201,"Contabilidade Financeira II",1,2
633,9147,3043,1202,"Direito Empresarial I",1,2
633,9147,3043,1203,"Macroeconomia",1,2
633,9147,3043,1204,"Matemática Financeira",1,2
633,9147,3043,1205,"Matemática II",1,2
633,9147,3043,2101,"Contabilidade de Gestão I",2,1
633,9147,3043,2102,"Direito Empresarial II",2,1
633,9147,3043,2103,"Estatística",2,1
633,9147,3043,2104,"Fiscalidade das Empresas",2,1
633,9147,3043,2105,"Psicossociologia das Organizações",2,1
633,9147,3043,2201,"Contabilidade de Gestão II",2,2
633,9147,3043,2202,"Gestão das Operações",2,2
633,9147,3043,2203,"Gestão Financeira",2,2
633,9147,3043,2204,"Investigação Operacional",2,2
633,9147,3043,2205,"Marketing I",2,2
559,5044,3042,1101,"Biodiversidade",1,1
559,5044,3042,1102,"Desenvolvimento Profissional de Professores",1,1
559,5044,3042,1103,"Espaço e Sociedade",1,1
559,5044,3042,1104,"Inclusão e Necessidades Educativas Especiais",1,1
559,5044,3042,1105,"Literatura para a Infância",1,1
559,5044,3042,1106,"Opção",1,1
559,5044,3042,1107,"Temas de Matemática",1,1
633,9147,3043,3101,"Gestão de Recursos Humanos",3,1
633,9147,3043,3102,"Métodos Quantitativos Aplicados à Gestão",3,1
480,7119,3043,1007,"Fundamentos de Calor e Fluídos",1,0
480,7119,3043,1008,"Higiene e Segurança no Trabalho",1,0
480,7119,3043,1009,"Instalações Elétricas e Proteções",1,0
480,7119,3043,1010,"Introdução às Energias Renováveis",1,0
480,7119,3043,1011,"Máquinas Elétricas",1,0
480,7119,3043,1012,"Matemática",1,0
480,7119,3043,1013,"Português",1,0
480,7119,3043,1014,"Sistemas Hídricos e Eólicos",1,0
480,7119,3043,1015,"Sistemas Solares Fotovoltaicos",1,0
480,7119,3043,1016,"Sistemas Solares Térmicos",1,0
494,7119,3043,1001,"Ambiente",1,0
494,7119,3043,1002,"Desenho Técnico",1,0
494,7119,3043,1003,"Eletrónica Industrial",1,0
494,7119,3043,1004,"Eletrotecnia",1,0
494,7119,3043,1005,"Equipamentos Térmicos",1,0
494,7119,3043,1006,"Estágio",1,0
494,7119,3043,1007,"Fundamentos de Calor e Fluídos",1,0
494,7119,3043,1008,"Higiene e Segurança no Trabalho",1,0
494,7119,3043,1009,"Instalações Elétricas e Proteções",1,0
494,7119,3043,1010,"Introdução às Energias Renováveis",1,0
494,7119,3043,1011,"Máquinas Elétricas",1,0
494,7119,3043,1012,"Matemática",1,0
494,7119,3043,1013,"Português",1,0
494,7119,3043,1014,"Sistemas Hídricos e Eólicos",1,0
494,7119,3043,1015,"Sistemas Solares Fotovoltaicos",1,0
494,7119,3043,1016,"Sistemas Solares Térmicos",1,0
